name	exactAddress	ambiance	signatureMenu	menuFeatures	positiveReviews	negativeReview	reviewLinks	waitingSystem	hasPlugs	parkingInfo	hasDecaf	isLargeCafe	isPetFriendly	comparisons	latitude	longitude
히포파운드	전북 전주시 완산구 기린대로 130	전주. 제주도 빵지순례 명소에서 전주로 이전한 쫄깃한 베이글 크림 샌드 맛집	우유크림 믹스후르츠 베이글	겉은 바삭하고 속은 쫄깃한 베이글 사이에 신선한 과일과 꾸덕한 크림을 아낌없이 샌딩	베이글 안에 과일이 꽉 차 있고 크림이 느끼하지 않아 식사 대용으로도 완벽해요|제주도에서 먹던 그 감동적인 맛 그대로 전주에서 먹을 수 있어서 좋습니다|사장님이 너무 친절하셔서 웨이팅이 아깝지 않아요	일주일에 금, 토, 일요일만 영업해서 방문 일정을 맞추기가 까다롭습니다.	https://blog.naver.com/qorjfmeo/224104807266|https://blog.naver.com/orang2in/224297115054|https://blog.naver.com/llvovll1023	오픈 전부터 대기, 테이블링 웨이팅 필수	False	주차 정보 없음	False	False	False	포비|베이글 샌드|광화문 포비가 담백한 베이글과 다양한 크림치즈 스프레드의 조합이라면, 전주 히포파운드는 터질 듯한 크림과 과일이 메인인 디저트 베이글 샌드	35.8205627	127.1534283
카페여기 성남점	경기 성남시 중원구 둔촌대로101번길 16-19	성남. 가볍게 커피를 즐길 수 있는 동네 카페	아메리카노	부담 없이 방문하기 좋은 편안한 분위기의 동네 휴식처	동네에 있어서 오가며 커피 한 잔 마시기 편안합니다|가격이 합리적이고 조용한 분위기라 잠시 쉬어가기 좋아요|사장님이 친절하게 응대해 주십니다	온라인 상에 구체적인 리뷰나 시그니처 메뉴 정보가 거의 없습니다.	https://blog.naver.com/sosam_|https://blog.naver.com/ng312/224300450195|https://blog.naver.com/dodammom22	웨이팅 없음	False	주차 불가 (대중교통 권장)	False	False	False	카페 바솔트|동네 카페|동탄 바솔트가 크림라떼와 인스타 감성이라면, 카페여기 성남점은 소박하고 일상적인 동네 쉼터	37.4312702	127.13122
레이지오븐	경기 화성시 동탄치동천로3길 30	동탄 영천동. 유럽 빈티지 감성이 물씬 풍기는 통통한 베이글 맛집	통통 베이글, 두바이 쫀득쿠키	조용하고 아늑한 공간에서 직접 구워내는 쫄깃한 베이글과 트렌디한 구움과자	베이글이 엄청 통통하고 쫄깃해서 정말 맛있습니다|유럽 빈티지 감성 인테리어라 사진 찍기도 좋고 대화 나누기도 좋아요|포장해서 가까운 동탄호수공원으로 피크닉 가기 완벽합니다	주차 공간이 마련되어 있으나 다소 협소합니다.	https://blog.naver.com/celina_827|https://blog.naver.com/love110407ing/224162935730|https://blog.naver.com/celina_827/224276747957	웨이팅 없음	False	주차 가능 (공영/유료 주차장 등 확인 필요)	False	False	False	런던베이글뮤지엄|유럽 감성 베이글|안국 런던베이글뮤지엄이 영국풍 인테리어와 화려한 라인업이라면, 동탄 레이지오븐은 여유로운 빈티지 감성과 기본에 충실한 통통한 베이글	37.2029769	127.1224835
스쿠퍼젤라또 삼각지점	서울 용산구 한강대로62길 37	용리단길 삼각지. 서촌 본점의 명성을 잇는 이탈리아 정통 젤라떼리아	리조(쌀), 피스타치오 젤라또	이탈리아 정부 인증을 받은 쫀득한 식감과 원재료의 맛을 극대화한 다양한 라인업	리조(쌀) 젤라또는 쌀알이 쫀득하게 씹히고 피스타치오는 원물 맛이 엄청 진해요|용리단길에서 밥 먹고 후식으로 먹기 딱 좋은 상큼한 맛입니다|맛보기 스푼 서비스가 있어서 다른 맛도 한 입 먹어볼 수 있는 게 큰 장점이에요	매장 내부가 매우 아담하여 먹고 갈 자리가 거의 없고 전용 주차장이 없습니다.	https://blog.naver.com/pooding_21/224297244553|https://blog.naver.com/psy-wave|https://blog.naver.com/jir1210/224293046017	테이크아웃 손님 많으나 회전율 빠름	False	주차 불가 (대중교통 권장)	False	False	False	당도|젤라또 전문점|망원동 당도가 아기자기한 과일 소르베 위주의 귀여운 젤라또라면, 삼각지 스쿠퍼는 이탈리아 정통의 쫀득함과 원물의 깊은 풍미	37.5332645	126.9736894
스푼업	서울 용산구 한강대로46길 16	용리단길. 조용하게 쉬어가기 좋은 아늑한 휴식 공간	아메리카노, 디저트	용리단길 골목에 숨겨진 차분하고 여유로운 카페	식사 후 조용하게 대화 나누기 좋은 편안한 카페입니다|커피 맛이 무난하고 인테리어가 깔끔해요|복잡한 용리단길 메인 거리에서 조금 벗어나 있어 여유롭습니다	구체적인 시그니처 메뉴에 대한 온라인 리뷰가 매우 부족합니다.	https://blog.naver.com/wud42424|https://blog.naver.com/hedgehog_21|https://blog.naver.com/myqueen37	웨이팅 없음	False	주차 정보 없음	False	False	False	도토리 가든|용리단길 카페|안국 도토리가든이 지브리 감성의 확고한 컨셉과 웨이팅을 자랑한다면, 용리단길 스푼업은 조용하고 편안한 쉼터	37.5310833	126.9710259
카페레이들	경기 화성시 동탄순환대로5길 13	동탄 호수공원 인근. 새롭게 오픈한 깔끔한 감성 브런치 카페	브런치, 커피	채광이 좋고 여유로운 분위기에서 즐기는 캐주얼한 브런치	새로 생겨서 매장이 정말 깔끔하고 인테리어가 쾌적합니다|동탄 호수공원 산책하고 들러서 브런치 먹기 좋은 위치예요|햇살이 잘 들어와서 주말 아침에 여유 부리기 딱입니다	신상 카페라 아직 다양한 메뉴에 대한 구체적인 후기가 부족합니다.	https://blog.naver.com/third_run|https://blog.naver.com/freeman0604/224187480186|https://blog.naver.com/hahehihohu_77	웨이팅 없음	False	주차 정보 없음	False	False	False	베이크오이|브런치 카페|대구 베이크오이가 소품샵 뷰와 화려한 샌드위치 라인업이라면, 동탄 카페레이들은 호수공원 인근의 여유로운 신상 브런치 공간	37.1659539	127.0996616
The november 라운지 동탄점	경기 화성시 동탄기흥로 593-37	동탄. 넓은 공간과 편안한 소파를 갖춘 새벽까지 운영하는 대형 카페	아메리카노, 디저트	카공족에게 사랑받는 조용한 분위기와 시간 구애 없이 방문할 수 있는 아지트	동탄에서 늦은 새벽까지 눈치 안 보고 카공하거나 작업하기 가장 좋은 카페입니다|소파 좌석이 너무 편안해서 오래 앉아 있어도 피로하지 않아요|매장이 넓고 좌석 간격이 넓어서 친구들과 대화하기도 좋습니다	규모가 크다 보니 피크 타임에는 전용 주차장이 혼잡할 때가 있습니다.	https://blog.naver.com/0821hyun/224174372219|https://blog.naver.com/2unbiii/223898015740|https://blog.naver.com/maelog_	새벽까지 여유롭게 이용 가능	True	주차 가능 (공영/유료 주차장 등 확인 필요)	False	True	False	원스타임오프 성남점|작업하기 좋은 카페|모란 원스타임오프가 밀크티와 정숙한 독서실 감성이라면, 동탄 노벰버라운지는 푹신한 소파와 넓은 공간의 여유로운 새벽 작업 아지트	37.2121422	127.0921408
픽베이크 오산점	경기 오산시 대호로 97	오산 궐동. 바삭한 식감의 에그타르트 전문 구움과자점	에그타르트	버터 풍미가 짙은 페이스트리에 부드러운 커스터드 필링을 채운 겉바속촉 에그타르트	페이스트리 결이 살아있어서 정말 바삭하고 커스터드 필링은 입에서 녹아요|오산에서 먹은 에그타르트 중에 단연 최고입니다|포장 패키지가 깔끔해서 선물용으로 구매하기 너무 좋아요	매장 내부 취식 공간이 협소합니다.	https://blog.naver.com/hogain|https://blog.naver.com/ehehaka11/224255817903|https://blog.naver.com/jjjjjj0007	포장 위주, 대기 적음	False	주차 정보 없음	False	False	False	나타오비카|에그타르트|나타오비카가 전국구 포르투갈식 타르트라면, 픽베이크는 오산 로컬의 바삭한 에그타르트 맛집	37.1589965	127.0539717
유밀정 케이커리	경기 화성시 동탄순환대로3길 28-10	동탄 호수공원 택지지구. 직접 농사지은 작물로 만든 수제 케이크 전문점	수제 케이크	직접 재배한 건강한 농작물을 활용해 많이 달지 않고 정성이 가득 들어간 디저트	케이크가 자극적이지 않고 달지 않아서 어른들 모시고 오기 좋아요|통창으로 보이는 동탄 호수공원 뷰가 아주 시원합니다|농사지은 재료로 만들어서 그런지 더 건강하게 느껴집니다	주말 낮에는 창가 자리를 잡기가 쉽지 않습니다.	https://blog.naver.com/pppeace33/224124531525|https://blog.naver.com/woningmom/224280827204|https://blog.naver.com/dasli1216/223997031717	웨이팅 없음	False	주차 정보 없음	False	False	False	도레도레|수제 케이크|도레도레가 화려한 비주얼의 무지개 케이크라면, 유밀정 케이커리는 농작물을 활용한 소박하고 건강한 뷰 맛집 케이크	37.1671865	127.095615
카페홀로	경기 화성시 왕배산3길 28	동탄. 동네 주민들의 아늑하고 편안한 단골 카페	커피, 쿠키	조용한 주택가에서 편안하게 커피 한 잔과 가벼운 쿠키를 곁들이기 좋은 메뉴 구성	사장님이 정말 친절하시고 커피 가격도 부담스럽지 않아요|조용해서 혼자 책 읽거나 멍 때리기 가장 좋은 동네 아지트입니다|매장이 깔끔하고 아늑한 분위기라 자주 방문합니다	메뉴에 대한 구체적인 리뷰나 시그니처 디저트에 대한 정보가 부족합니다.	https://blog.naver.com/w130312/223981729114|https://blog.naver.com/w130312|https://blog.naver.com/jsy6768/224233923806	웨이팅 없음	False	주차 정보 없음	False	False	False	스타벅스|동네 카페|스타벅스가 일률적이고 붐비는 대형 프랜차이즈라면, 카페홀로는 주택가의 따뜻하고 조용한 동네 쉼터	37.1812173	127.1260623
스트레스드	경기 화성시 왕배산1길 3-12	동탄. 달지 않고 부드러운 수제 케이크로 피로를 녹여주는 디저트 샵	수제 케이크	과도한 단맛을 줄이고 크림의 부드러움을 극대화한 부담 없는 케이크 라인업	크림이 느끼하지 않고 정말 부드러워요|단맛이 강하지 않아서 케이크 한 조각을 다 먹어도 속이 편안합니다|이름처럼 스트레스 받을 때 여기 케이크 먹으면 힐링돼요	매장이 아담하여 피크 시간대에는 여유롭게 먹고 가기 어려울 수 있습니다.	https://blog.naver.com/sy901204|https://blog.naver.com/hanni_0|https://blog.naver.com/moodmuk/223915759618	웨이팅 없음	False	주차 정보 없음	False	False	False	빌리엔젤|수제 케이크|빌리엔젤이 진하고 화려한 미국식 케이크라면, 스트레스드는 은은하고 부드러운 힐링용 감성 케이크	37.1807702	127.1240069
치즈당 동탄카림센텀점	경기 화성시 동탄대로시범길 142	동탄 카림애비뉴. 촉촉하고 퐁신한 대왕 카스테라 전문점	대왕 카스테라	부드럽고 폭신한 식감에 생크림, 치즈 등을 더해 남녀노소 즐기기 좋은 카스테라	카스테라가 퍽퍽하지 않고 정말 구름처럼 폭신해요|생크림 카스테라는 크림이 듬뿍 들어있어서 우유랑 먹으면 환상적입니다|양이 많아서 가족들이랑 나눠 먹기 딱 좋습니다	포장 전문이라 매장 내부에서 취식할 공간이 없습니다.	https://blog.naver.com/friendgirl88|https://blog.naver.com/ziehyunk|https://blog.naver.com/eng_jade/224265757060	테이크아웃 위주라 회전율 빠름	False	주차 불가 (대중교통 권장)	False	False	False	대만언니대왕카스테라|대왕 카스테라|대만언니가 오리지널 대왕 카스테라의 시초라면, 치즈당은 다양한 크림과 치즈를 더해 트렌디하게 업그레이드함	37.1999195	127.1133874
비지터	서울 종로구 옥인길 32-3	서촌 옥인길. 커피와 주류를 아우르는 미국 감성의 분위기 좋은 바 겸 카페	포카치아 샌드위치, 소르베	조도를 낮춘 감각적인 공간에서 즐기는 상큼한 소르베와 와인에 어울리는 샌드위치	조명이 어둡고 분위기가 너무 좋아서 데이트나 소개팅 장소로 완벽해요|상큼한 소르베가 식후 디저트로 최고입니다|경복궁역에서 멀지만 그만큼 한적하고 나만 알고 싶은 아지트 느낌이에요	경복궁역에서 도보 15분 정도로 거리가 꽤 멀고 오르막입니다.	https://blog.naver.com/toodesigner|https://blog.naver.com/sbsb0125/223705894245|https://blog.naver.com/bborongrongg/224056801953	주말 저녁 현장 웨이팅	False	주차 정보 없음	False	False	False	바 참|서촌 카페 앤 바|바 참이 전문적인 칵테일 바라면, 비지터는 낮에는 커피와 샌드위치, 밤에는 가벼운 와인을 즐기는 캐주얼한 공간	37.5810753	126.9669065
유월커피 역삼	서울 강남구 봉은사로30길 76	역삼 오피스 빌딩 숲. 부산 전포동 감성을 그대로 옮겨온 직장인들의 커피 성지	유월커피(더티커피)	부드러운 크림이 흘러내리는 시그니처 더티커피와 따뜻한 분위기	시그니처 유월커피의 크림이 정말 달콤하고 부드러워요|역삼 빌딩 숲 사이에 이런 따뜻한 감성의 카페가 있어서 너무 좋습니다|제휴 할인이 돼서 직장인들이 식후에 방문하기 아주 훌륭합니다	평일 점심시간에는 직장인들로 매우 붐벼서 여유롭게 앉아있기 힘듭니다.	https://blog.naver.com/mamstable|https://blog.naver.com/malang-315/224054146757|https://blog.naver.com/dear_1108	점심시간 주문 대기 길음	False	주차 정보 없음	False	False	False	블루보틀|오피스상권 카페|블루보틀이 미니멀하고 세련된 스페셜티 브랜드라면, 유월커피는 부산 감성의 따뜻함이 묻어나는 크림 커피 맛집	37.5026457	127.03693
오르또커피하우스	경기 화성시 동탄기흥로520번나길 3-3	동탄. 톤 다운된 레드 컬러 인테리어가 인상적인 감성 카페	Orto 피넛크림 라떼, 시즌 과일 디저트	묵직하고 고소한 피넛 크림이 올라간 시그니처 라떼와 정성스러운 시즈널 케이크	피넛크림 라떼가 고소하고 달달해서 계속 생각나는 맛이에요|인테리어가 감각적이고 레드 포인트가 예뻐서 사진 찍기 좋습니다|계절마다 바뀌는 시즈널 디저트 퀄리티가 훌륭해요	의자가 다소 불편해서 오래 앉아있기에는 적합하지 않습니다.	https://blog.naver.com/wkdduswn1452|https://blog.naver.com/limspec|https://blog.naver.com/nenelicious	주말 오후 약간의 웨이팅	False	주차 정보 없음	False	False	False	테일러커피|크림 커피|테일러커피가 연남동 크림모카의 정석이라면, 오르또커피하우스는 동탄의 감성 인테리어와 묵직한 피넛크림 라떼	37.2069502	127.0938108
아리랑도원	경기 용인시 처인구 통삼로 495	용인 남사읍. 민화와 나룻배가 있는 압도적 규모의 한국적 테마파크형 대형 카페	들기름 소금빵, 단호박 식혜	들기름의 고소함을 입힌 소금빵과 한국 전통 식재료를 활용한 정갈한 베이커리	실내 연못에 있는 나룻배 포토존이 정말 멋있고 공간이 압도적이에요|들기름 소금빵이 씹을수록 고소해서 여러 개 쟁여왔습니다|한국적인 인테리어라 부모님 모시고 오기 너무 좋은 곳입니다	주말에는 사람이 너무 많아서 주차장 진입부터 대기가 발생하고 매우 소란스럽습니다.	https://blog.naver.com/ckci8|https://blog.naver.com/love77279/224306234744|https://blog.naver.com/serim0228	주말 피크타임 주차 대기 및 주문 대기 긺	False	주차 가능 (공영/유료 주차장 등 확인 필요)	False	True	False	스타벅스 더양평DTR점|대형 카페|스타벅스 더양평이 모던한 남한강 뷰 대형 카페라면, 아리랑도원은 실내 연못과 민화가 있는 한국적 테마 대형 카페	37.1413424	127.135865
아워시즌 장지점	경기 화성시 동탄장지천5길 16	동탄 장지동. 스페셜티 핸드드립 커피와 구움과자가 있는 차분한 로스터리 카페	핸드드립 커피, 수제 구움과자	다양한 라인업의 스페셜티 원두를 정성껏 내린 브루잉 커피와 깔끔한 디저트	핸드드립 커피 종류가 다양해서 취향에 맞게 고를 수 있어요|분위기가 차분하고 조용해서 대화에 집중하기 좋습니다|커피와 함께 곁들이는 구움과자가 자극적이지 않고 맛있어요	화려한 시그니처 음료나 대중적인 디저트보다는 커피 본연의 맛에 집중하는 곳이라 호불호가 갈릴 수 있습니다.	https://blog.naver.com/bfekung95/224174059344|https://blog.naver.com/bongsun2_|https://blog.naver.com/jungniiiii/223670846888	웨이팅 없음	False	주차 정보 없음	False	False	False	테라로사|로스터리 카페|테라로사가 대규모 공장형 스페셜티 커피 브랜드라면, 아워시즌 장지점은 동네에서 즐기는 차분하고 내실 있는 핸드드립 카페	37.1583188	127.105605
라몽슈슈	경기 화성시 동탄치동천로3길	동탄. 달콤한 디저트와 함께 편안한 휴식을 취할 수 있는 동네 카페	디저트류	일상의 소소한 즐거움을 더해주는 수제 디저트와 깔끔한 커피	가게가 깔끔하고 사장님이 친절하셔서 기분 좋게 머물다 갑니다|동네에서 조용하게 커피 마시고 싶을 때 자주 찾는 단골집이에요|디저트가 많이 달지 않아서 커피랑 잘 어울려요	특정 시그니처 메뉴에 대한 정보가 부족합니다.	https://blog.naver.com/mdiarym|https://blog.naver.com/wjdekdud05|https://blog.naver.com/yummystalker	웨이팅 없음	False	주차 정보 없음	False	False	False	투썸플레이스|동네 디저트 카페|투썸플레이스가 대형 프랜차이즈의 정형화된 맛이라면, 라몽슈슈는 소박하고 정겨운 동네 수제 디저트 샵	37.1830773	127.1218629
키친 드 마망	경기 용인시 기흥구 서천동로43번길 9	용인 기흥 매미산 입구. 통창으로 숲 뷰를 즐길 수 있는 아담한 브런치 카페	파니니 샌드위치	엄마의 주방이라는 이름처럼 정갈하고 신선한 재료로 만든 샌드위치와 브런치	경희대 근처라 학생들도 많고 조용히 대화하기 아주 좋습니다|빵을 주문하면 바로 구워주셔서 엄청 바삭하고 신선해요|통창 너머로 보이는 숲 뷰가 너무 예뻐서 힐링됩니다	매장이 아담하여 피크 시간대에는 여유롭게 앉아있기 어렵습니다.	https://blog.naver.com/tlswogml789/224260419748|https://blog.naver.com/sebong2_2|https://blog.naver.com/flfkznak1208/224290439572	주말 낮 웨이팅 약간	False	주차 정보 없음	False	False	False	마마스|브런치 카페|카페 마마스가 도심 속 대형 브런치 프랜차이즈라면, 키친드마망은 숲속에 자리한 엄마의 주방 같은 소박한 브런치 가게	37.2361553	127.0775648
아르밀베이크샵	경기 화성시 동탄원천로 289-10	동탄 능동. 피스타치오 풍미 가득한 두바이 쫀득볼과 아늑한 감성 디저트 샵	두바이 쫀득볼, 소금빵	트렌디한 두바이 초콜릿 감성을 녹여낸 쫀득볼과 치아바타 등 맛있는 구움과자	두바이 쫀득볼 진짜 겉은 바삭하고 속은 쫄깃해서 너무 맛있어요|소금빵이랑 치아바타도 훌륭해서 빵지순례하기 좋은 곳입니다|가게 분위기가 아늑하고 사장님이 반려동물도 반겨주셔서 좋아요	매장 내부가 좁고 테이블이 4~5개 정도라 먹고 가기가 쉽지 않습니다.	https://blog.naver.com/pearls0711/223808163539|https://blog.naver.com/mellie_|https://blog.naver.com/butter_bunny	포장 손님이 많아 회전율 빠름	False	주차 정보 없음	False	False	True	이웃집통통이|트렌디 디저트|이웃집통통이가 약과 쿠키 트렌드를 이끌었다면, 아르밀베이크샵은 두바이 쫀득볼로 동탄의 트렌드를 선도함	37.2129336	127.0610066
키오스크	서울 마포구 월드컵로19길 74	망원동 어쩌다가게 2층. 아담한 공간에서 즐기는 환상적인 식감의 프렌치토스트 전문점	프렌치토스트 (절인 딸기/바닐라 아이스크림 추가)	계란물을 흠뻑 머금어 극도로 부드러운 식감을 자랑하는 작은 프렌치토스트	입에 넣자마자 녹아내리는 부드러운 프렌치토스트의 정석입니다|아이스크림이랑 절인 딸기 추가해서 먹으면 진짜 천상의 맛이에요|혼자 조용히 방문해서 커피랑 토스트 먹고 가기 딱 좋은 분위기입니다	매장이 매우 협소하고 좌석이 불편하며 양이 다소 적게 느껴질 수 있습니다.	https://blog.naver.com/cozyjhy/224307346475|https://blog.naver.com/xianren_|https://blog.naver.com/charmssale/224092350582	매장이 매우 협소하여 주말 웨이팅 긺	False	주차 정보 없음	False	False	False	오츠커피|프렌치토스트|오츠커피가 아인슈페너와 스콘의 강자라면, 망원 키오스크는 오직 프렌치토스트 하나로 압도하는 디저트 카페	37.5543467	126.9069368
91brick	경기 화성시 동탄대로14길 6-40	동탄 신리천 카페거리. 따뜻한 벽돌 감성의 공간에서 즐기는 소금빵과 꾸덕 치즈케이크	소금빵, 치즈케이크	3일이 지나도 맛있다는 자부심을 가진 정성스러운 베이커리와 꾸덕한 치즈케이크	소금빵이 질기지 않고 버터 풍미가 훌륭해서 갈 때마다 여러 개 사옵니다|벽돌과 우드톤 인테리어가 주는 따뜻한 감성이 너무 좋아요|치즈케이크가 정말 꾸덕하고 진해서 커피랑 찰떡궁합입니다	대형 베이커리 카페에 비해 종류가 한정적일 수 있습니다.	https://blog.naver.com/3star00/224308574059|https://blog.naver.com/sbyjsbyj/224293051408|https://blog.naver.com/voangoan/221510769727	웨이팅 없음	False	주차 정보 없음	False	False	False	레이크꼬모 빵집|신리천 베이커리 카페|일반적인 상가 베이커리가 동네 빵집이라면, 91brick은 벽돌 감성 인테리어까지 갖춘 완성도 높은 디저트 카페	37.1840131	127.1047782
밀창고	부산 해운대구 우동1로 46	해운대 해리단길. 아기자기한 골목 사이에 숨어있는 지하의 힙한 베이커리 샵	식사빵, 크림치즈 빵	아담한 공간에 가득 찬 빵 냄새와 매일 굽는 신선한 하드 계열 식사빵	해리단길 골목 감성이 물씬 풍기는 입구부터 너무 매력적이에요|빵이 신선하고 재료를 아끼지 않은 느낌이 팍팍 납니다|크림치즈 들어간 빵들이 특히 퀄리티가 좋아서 또 생각납니다	매장 위치가 지하라 눈에 잘 띄지 않고 취식 공간이 부족합니다.	https://blog.naver.com/jayin_00|https://blog.naver.com/wltn0545|https://blog.naver.com/jayin_00/224287929291	포장 위주, 회전율 빠름	False	주차 정보 없음	False	False	False	노티드|골목 베이커리|해운대 노티드가 화려한 도넛으로 시선을 끈다면, 밀창고는 해리단길 골목에 숨겨진 보석 같은 하드 계열 식사빵 맛집	35.1655197	129.157693
아라리오브네	경기 성남시 분당구 야탑로139번길 16	분당 야탑. 건강한 수제 우유 생크림과 한국적 재료를 쓴 쑥 타르트 맛집	쑥이애오(쑥 타르트)	유화제 없이 100% 우유 생크림과 단호박, 쑥 등 건강한 재료로 만든 타르트	시그니처인 쑥 타르트가 많이 달지 않고 쑥 향이 진해서 부모님이 정말 좋아하십니다|매장이 청결하고 사장님이 친절해서 방문할 때마다 기분이 좋아요|까눌레랑 휘낭시에 같은 구움과자류도 기대 이상으로 훌륭해요	매장이 조그마해서 취식 공간이 부족하고, 매장 내 커피를 따로 판매하지 않아 아쉽습니다.	https://blog.naver.com/qndqkd8609|https://blog.naver.com/qndqkd8609/224298677792|https://blog.naver.com/candystellar/221270931902	포장 위주라 웨이팅 적음	False	주차 정보 없음	False	False	False	타르타르|건강한 타르트|타르타르가 과일을 듬뿍 올린 화려한 비주얼이라면, 아라리오브네는 쑥, 단호박 등을 활용한 소박하고 건강한 맛의 타르트	37.4109768	127.1344886
이아이모란	경기 성남시 중원구 둔촌대로127번길 12-3	성남 모란역. LP 감성과 차분한 분위기가 흐르는 신상 디저트 카페	커피, 디저트	조용한 음악과 함께 혼자만의 시간을 보내기 좋은 깔끔한 수제 디저트	모란역 근처에 이렇게 차분하고 힙한 LP 카페가 생겨서 너무 반가워요|혼자 가서 책 읽거나 조용히 쉬다 오기 완벽한 공간입니다|포장이랑 예약도 가능하고 디저트가 깔끔해서 맛있습니다	전용 주차 공간이 없어 주변 공영주차장을 이용해야 합니다.	https://blog.naver.com/sks5075/224053888139|https://blog.naver.com/yng04076/223945763193|https://blog.naver.com/sks5075	웨이팅 없음	False	주차 가능 (공영/유료 주차장 등 확인 필요)	False	False	False	원스타임오프 성남점|모란역 감성 카페|모란 원스타임오프가 독서실 감성의 조용한 작업 공간이라면, 이아이모란은 LP 음악이 흐르는 차분한 무드의 데이트/힐링 공간	37.430152	127.1330749
공세계	경기 성남시 중원구 여수울로15번길 4-11	분당 야탑(여수동). 천연 발효종을 사용하는 저온 숙성 하드 계열 베이커리 맛집	초코바게트, 샌드위치	르방으로 저온 숙성해 속이 편안하고 담백한 식사빵과 평온한 우드톤 인테리어	빵이 정말 속이 편안하고 바게트의 바삭함이 남달라요|조용히 책 읽기 좋은 우드톤 인테리어라 동네 사랑방 느낌입니다|인스타그램으로 미리 예약하지 않으면 원하는 빵을 사기 힘들 정도로 인기예요	영업시간이 짧고 인기 빵은 일찍 품절되어 예약 없이는 구매하기가 매우 어렵습니다.	https://blog.naver.com/kgoodn|https://blog.naver.com/jye814|https://blog.naver.com/shgo98	사전 예약제 중심이라 웨이팅 없음	False	주차 정보 없음	False	False	False	김영모과자점|천연발효 하드빵|김영모과자점이 몽블랑 등 부드러운 단과자 빵 중심이라면, 공세계는 식사용으로 제격인 담백하고 건강한 천연발효 하드빵	37.4191677	127.131728
따우전드 신사점	서울 강남구 강남대로162길 36	신사 가로수길. 빈티지한 미국 감성이 물씬 풍기는 아메리칸 파이 전문점	바나나 크림 파이, 펌킨 파이	시나몬과 크림, 각종 과일이 풍성하게 올라간 진한 맛의 미국식 홈메이드 파이	바나나 크림 파이가 진짜 미국에서 먹던 그 맛 그대로 진하고 묵직해요|빈티지한 인테리어가 너무 예뻐서 어디서 사진을 찍어도 인생샷입니다|반려견 동반도 가능해서 강아지 데리고 가로수길 산책하다 들르기 좋아요	매장이 다소 협소하고 좌석이 편한 편은 아니며 가격대가 조금 높습니다.	https://blog.naver.com/cerulean1125/224302000329|https://blog.naver.com/hyuna_sunset/224303001998|https://blog.naver.com/hanyeonsu3336	주말 및 피크 타임 현장 웨이팅	False	주차 정보 없음	False	False	True	파이홀|아메리칸 파이|신촌 파이홀이 대학가의 아기자기하고 친근한 파이집이라면, 따우전드 신사점은 힙한 감성이 돋보이는 강남의 정통 아메리칸 파이	37.5206326	127.021461
카페 웨더베인	경기 성남시 분당구 장미로92번길 4	분위기 정보 없음	정보 없음	특징 정보 없음	리뷰 정보 없음	부정적 리뷰 없음	https://cafe.naver.com/|https://cafe.daum.net/|https://www.naver.com/	정보 없음	False	주차 정보 없음	False	False	False	일반 카페|특징|정보 부족으로 비교 어려움	37.4133784	127.1308776
세가지	경기 성남시 중원구 둔촌대로64번길 4-4	분위기 정보 없음	정보 없음	특징 정보 없음	리뷰 정보 없음	부정적 리뷰 없음	https://blog.naver.com/hagurang/224254459703|https://www.diningcode.com/profile.php?rid=xBE4QuBvxsVF|https://pf.kakao.com/_xhxlxmiK	정보 없음	False	주차 정보 없음	False	False	True	일반 카페|특징|정보 부족으로 비교 어려움	37.4293208	127.1257966
슈퍼플 아사이볼	서울 송파구 오금로16길 12	분위기 정보 없음	정보 없음	특징 정보 없음	리뷰 정보 없음	부정적 리뷰 없음	https://xn--o79ax03boqd.kr/|https://namu.wiki/w/슈(S.E.S.)|https://v.daum.net/v/20250916104620071	정보 없음	False	주차 정보 없음	False	False	False	일반 카페|특징|정보 부족으로 비교 어려움	37.5106334	127.1086931
행운간	서울 강남구 양재천로 189	현재 리뷰이벤트 중	스콘	특징 정보 없음	양재천 인기있는 까페에요 위치가 좋아 벚꽃시즌엔 자리잡기가 힘들었어요 비가 오는 날이라 야외쪽 테이블 잡았네요 운치있어요 볼이 유명해서 젊은 분들 요기도 되고 건강도 챙기고 좋아요 커피도 맛있어요 이층엔 갤러리처럼 … May 21, 2025 · 강남구 맛집 행운간 강남구에 위치한 감각적인 분위기의 카페 ‘행운간’은 디저트를 즐기기 좋은 공간으로, 조금 독특한 맛을 내는 아사히 시그니처 볼이 특히 인기입니다	부정적 리뷰 없음	https://m.blog.naver.com/hyemingwaay/223795854704|https://www.diningcode.com/profile.php?rid=cHe9vkubXZb5|https://become-richman.tistory.com/entry/강남구-맛집-행운간	정보 없음	False	주차 정보 없음	False	False	False	일반 카페|분위기|현재 리뷰이벤트 중...	37.4825591	127.0463116
화이트스노우 동탄점	경기 화성시 동탄순환대로 686	분위기 정보 없음	정보 없음	특징 정보 없음	리뷰 정보 없음	부정적 리뷰 없음	https://www.diningcode.com/profile.php?rid=c9vb98abo7OS|https://blog.naver.com/safeislife90/223876287944|https://www.bizbank.co.kr/article/6032752018-80	정보 없음	False	주차 정보 없음	False	False	False	일반 카페|특징|정보 부족으로 비교 어려움	37.2063306	127.1117227
